path,targets,label
simpsons_dataset\charles_montgomery_burns\pic_1000.jpg,3,charles_montgomery_burns
simpsons_dataset\abraham_grampa_simpson\pic_0550.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0237.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_1127.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_0099.jpg,9,marge_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0220.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\bart_simpson\pic_1004.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0230.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0393.jpg,2,bart_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0259.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\lisa_simpson\pic_0365.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0050.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0692.jpg,4,chief_wiggum
simpsons_dataset\chief_wiggum\pic_0467.jpg,4,chief_wiggum
simpsons_dataset\apu_nahasapeemapetilon\pic_0460.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\milhouse_van_houten\pic_0539.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_0784.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0886.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_0188.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0454.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0789.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0483.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_0911.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0238.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0454.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_0937.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0960.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0524.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0965.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_1364.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0149.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1745.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0648.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0869.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_1115.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0965.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1327.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_1166.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_1187.jpg,8,lisa_simpson
simpsons_dataset\marge_simpson\pic_0305.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0419.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0871.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0437.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_1094.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0832.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0342.jpg,5,comic_book_guy
simpsons_dataset\sideshow_bob\pic_0553.jpg,14,sideshow_bob
simpsons_dataset\marge_simpson\pic_0195.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_0104.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1691.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0663.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0253.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0102.jpg,7,krusty_the_clown
simpsons_dataset\milhouse_van_houten\pic_0197.jpg,10,milhouse_van_houten
simpsons_dataset\principal_skinner\pic_0289.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_1097.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0683.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0126.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0309.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0013.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0175.jpg,5,comic_book_guy
simpsons_dataset\krusty_the_clown\pic_0589.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0886.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0116.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0839.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0357.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_0110.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0417.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0775.jpg,2,bart_simpson
simpsons_dataset\sideshow_bob\pic_0174.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_0763.jpg,7,krusty_the_clown
simpsons_dataset\milhouse_van_houten\pic_0222.jpg,10,milhouse_van_houten
simpsons_dataset\milhouse_van_houten\pic_0037.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0330.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0161.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0688.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0761.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0218.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0844.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_1039.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_1043.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_1253.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0497.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0499.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0140.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0525.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_1104.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0705.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0406.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0671.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0769.jpg,13,principal_skinner
simpsons_dataset\apu_nahasapeemapetilon\pic_0046.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0344.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1018.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0858.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_1173.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0791.jpg,12,ned_flanders
simpsons_dataset\sideshow_bob\pic_0016.jpg,14,sideshow_bob
simpsons_dataset\chief_wiggum\pic_0865.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_0611.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0546.jpg,14,sideshow_bob
simpsons_dataset\chief_wiggum\pic_0189.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0334.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0830.jpg,4,chief_wiggum
simpsons_dataset\sideshow_bob\pic_0555.jpg,14,sideshow_bob
simpsons_dataset\milhouse_van_houten\pic_0396.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_1569.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_1121.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0256.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0684.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_0782.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0060.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0588.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0604.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0351.jpg,2,bart_simpson
simpsons_dataset\charles_montgomery_burns\pic_0833.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0198.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_1203.jpg,8,lisa_simpson
simpsons_dataset\bart_simpson\pic_0385.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0534.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_1178.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_1011.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0448.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_0760.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0748.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0927.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0240.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0834.jpg,13,principal_skinner
simpsons_dataset\principal_skinner\pic_0029.jpg,13,principal_skinner
simpsons_dataset\charles_montgomery_burns\pic_0413.jpg,3,charles_montgomery_burns
simpsons_dataset\chief_wiggum\pic_0895.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_0316.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0830.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0405.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0012.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0581.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0193.jpg,13,principal_skinner
simpsons_dataset\lisa_simpson\pic_1012.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1142.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0732.jpg,4,chief_wiggum
simpsons_dataset\sideshow_bob\pic_0622.jpg,14,sideshow_bob
simpsons_dataset\marge_simpson\pic_1135.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0312.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0064.jpg,5,comic_book_guy
simpsons_dataset\milhouse_van_houten\pic_0066.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0954.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_1275.jpg,2,bart_simpson
simpsons_dataset\charles_montgomery_burns\pic_0543.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_2040.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0129.jpg,5,comic_book_guy
simpsons_dataset\moe_szyslak\pic_1334.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0388.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0493.jpg,12,ned_flanders
simpsons_dataset\moe_szyslak\pic_0430.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0519.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0134.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_1286.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0432.jpg,7,krusty_the_clown
simpsons_dataset\comic_book_guy\pic_0040.jpg,5,comic_book_guy
simpsons_dataset\bart_simpson\pic_0823.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0858.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0080.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_1166.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0695.jpg,14,sideshow_bob
simpsons_dataset\moe_szyslak\pic_0208.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0083.jpg,9,marge_simpson
simpsons_dataset\bart_simpson\pic_0905.jpg,2,bart_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0298.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\marge_simpson\pic_0325.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0678.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0293.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0481.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0344.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1318.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0758.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0966.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0791.jpg,14,sideshow_bob
simpsons_dataset\comic_book_guy\pic_0196.jpg,5,comic_book_guy
simpsons_dataset\comic_book_guy\pic_0333.jpg,5,comic_book_guy
simpsons_dataset\marge_simpson\pic_0361.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_1189.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0036.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0199.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0536.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1232.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1300.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0423.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0494.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_0750.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0430.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_1190.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1225.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1078.jpg,2,bart_simpson
simpsons_dataset\sideshow_bob\pic_0558.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_1676.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_1069.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1790.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0634.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0761.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1854.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0960.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0755.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0148.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0656.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0676.jpg,4,chief_wiggum
simpsons_dataset\comic_book_guy\pic_0367.jpg,5,comic_book_guy
simpsons_dataset\milhouse_van_houten\pic_0051.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0728.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0400.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_0589.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1659.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0790.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0330.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_1228.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0491.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0056.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0226.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0190.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0000.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0581.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0527.jpg,9,marge_simpson
simpsons_dataset\sideshow_bob\pic_0059.jpg,14,sideshow_bob
simpsons_dataset\milhouse_van_houten\pic_0882.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0496.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0553.jpg,10,milhouse_van_houten
simpsons_dataset\milhouse_van_houten\pic_0100.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_1011.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0184.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1579.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1154.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0176.jpg,14,sideshow_bob
simpsons_dataset\bart_simpson\pic_0474.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0298.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0846.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_1214.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0899.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0841.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0077.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0649.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0223.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0617.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0107.jpg,5,comic_book_guy
simpsons_dataset\charles_montgomery_burns\pic_0510.jpg,3,charles_montgomery_burns
simpsons_dataset\marge_simpson\pic_0984.jpg,9,marge_simpson
simpsons_dataset\charles_montgomery_burns\pic_0896.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0940.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0767.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0061.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0209.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_2201.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0347.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0837.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_2181.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0401.jpg,9,marge_simpson
simpsons_dataset\comic_book_guy\pic_0311.jpg,5,comic_book_guy
simpsons_dataset\homer_simpson\pic_2042.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_1248.jpg,12,ned_flanders
simpsons_dataset\abraham_grampa_simpson\pic_0114.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_1584.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0097.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_1827.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0388.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0023.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_0666.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_0755.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0608.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0372.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_0742.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0245.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_0758.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0418.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1657.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0792.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_1198.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_0928.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0478.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0768.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_0361.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0581.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0724.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0428.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1501.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0877.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0824.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0867.jpg,9,marge_simpson
simpsons_dataset\sideshow_bob\pic_0438.jpg,14,sideshow_bob
simpsons_dataset\bart_simpson\pic_0462.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_1237.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1662.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0726.jpg,8,lisa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0505.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_0376.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0109.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0283.jpg,9,marge_simpson
simpsons_dataset\chief_wiggum\pic_0011.jpg,4,chief_wiggum
simpsons_dataset\apu_nahasapeemapetilon\pic_0260.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0338.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_1306.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0492.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0408.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0357.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_1062.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0042.jpg,13,principal_skinner
simpsons_dataset\chief_wiggum\pic_0918.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_0032.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0657.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0043.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0610.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0003.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_0129.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0112.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0062.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0319.jpg,10,milhouse_van_houten
simpsons_dataset\charles_montgomery_burns\pic_0451.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0757.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_1048.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_1069.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0681.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0287.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_1218.jpg,8,lisa_simpson
